,amcl_x,amcl_y,amcl_z,ekf_x,ekf_y,ekf_z,odom_x,odom_y,odom_z,time_index
68,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,3.38817953733e-21,0.0,0.0,0.0,68
69,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,3.38817953733e-21,0.0,0.0,0.0,69
70,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,3.3881795009e-21,0.0,0.0,0.0,70
71,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,71
72,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,72
73,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044574822e-22,0.0,0.0,0.0,73
74,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,74
75,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,75
76,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-8.47044369702e-22,0.0,0.0,0.0,76
77,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.5411328839e-21,0.0,0.0,0.0,77
78,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.5411328839e-21,0.0,0.0,0.0,78
79,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-8.47044260938e-22,0.0,0.0,0.0,79
80,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044125796e-22,0.0,0.0,0.0,80
81,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044125796e-22,0.0,0.0,0.0,81
82,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,82
83,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044293855e-22,0.0,0.0,0.0,83
84,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044293855e-22,0.0,0.0,0.0,84
85,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,8.47044267859e-22,0.0,0.0,0.0,85
86,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,86
87,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,87
88,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-4.23522184625e-21,0.0,0.0,0.0,88
89,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-3.38817757301e-21,0.0,0.0,0.0,89
90,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-3.38817757301e-21,0.0,0.0,0.0,90
91,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-1.69408875367e-21,0.0,0.0,0.0,91
92,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.54113308224e-21,0.0,0.0,0.0,92
93,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-2.54113308224e-21,0.0,0.0,0.0,93
94,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,-8.47044502413e-22,0.0,0.0,0.0,94
95,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.0,0.0,0.0,95
96,0.010231481877,-0.00206263291893,0.0049718342816,0.0,0.0,0.0,0.000349542475305,-0.000349542475305,-0.002097254619,96
97,0.010231481877,-0.00206263291893,0.0049718342816,0.000349542475305,-0.000349542475305,-0.00209530587241,0.000349542475305,-0.000349542475305,-0.002097254619,97
98,0.010231481877,-0.00206263291893,0.0049718342816,0.00049949868358,-0.000500128428659,-0.00104448514508,0.000499498390127,-0.000500128720887,-0.00104535475839,98
99,0.010231481877,-0.00206263291893,0.0049718342816,0.00049949868358,-0.000500128428659,-0.00104448514508,0.00139712635428,-0.00139963533729,-0.00209368392825,99
100,0.010231481877,-0.00206263291893,0.0049718342816,0.00139712742995,-0.00139963426447,-0.00209185222591,0.00139712635428,-0.00139963533729,-0.00209368392825,100
101,0.010231481877,-0.00206263291893,0.0049718342816,0.00400299219882,-0.00215723432872,-0.00630064287409,0.00400298973545,-0.00215724017471,-0.00630570854992,101
102,0.010231481877,-0.00206263291893,0.0049718342816,0.00400299219882,-0.00215723432872,-0.00630064287409,0.00847927853465,-0.00328140333295,-0.0126321259886,102
103,0.010231481877,-0.00206263291893,0.0049718342816,0.0084792866926,-0.00328137481151,-0.0126238414152,0.00847927853465,-0.00328140333295,-0.0126321259886,103
104,0.010231481877,-0.00206263291893,0.0049718342816,0.0148544847081,-0.00561348969573,-0.0232248435879,0.0148544572294,-0.00561357103288,-0.0232389662415,104
105,0.010231481877,-0.00206263291893,0.0049718342816,0.0148544847081,-0.00561348969573,-0.0232248435879,0.0230718981475,-0.00915446691215,-0.0338357761502,105
106,0.010231481877,-0.00206263291893,0.0049718342816,0.0230719756322,-0.00915426952256,-0.033819019279,0.0230718981475,-0.00915446691215,-0.0338357761502,106
107,0.010231481877,-0.00206263291893,0.0049718342816,0.0334662222855,-0.0140095576981,-0.0486188387055,0.0334660634398,-0.0140099292621,-0.0486392490566,107
108,0.010231481877,-0.00206263291893,0.0049718342816,0.0334662222855,-0.0140095576981,-0.0486188387055,0.04541131109,-0.0200363211334,-0.0645056590438,108
109,0.010231481877,-0.00206263291893,0.0049718342816,0.0454115929339,-0.0200357057614,-0.0644824190204,0.04541131109,-0.0200363211334,-0.0645056590438,109
110,0.010231481877,-0.00206263291893,0.0049718342816,0.0580314310017,-0.0270864165749,-0.0825445995478,0.0580309852958,-0.0270873252302,-0.082572042942,110
111,0.010231481877,-0.00206263291893,0.0049718342816,0.0580314310017,-0.0270864165749,-0.0825445995478,0.0715713202953,-0.0348221361637,-0.100549340248,111
112,0.010231481877,-0.00206263291893,0.0049718342816,0.0715719782656,-0.0348208559126,-0.100518491793,0.0715713202953,-0.0348221361637,-0.100549340248,112
113,0.010231481877,-0.00206263291893,0.0049718342816,0.0853109061078,-0.0431966616463,-0.118531265793,0.0853099897504,-0.0431983657181,-0.118561863899,113
114,0.010231481877,-0.00206263291893,0.0049718342816,0.0853109061078,-0.0431966616463,-0.118531265793,0.0991345047951,-0.0529948771,-0.138693243265,114
115,0.010231481877,-0.00206263291893,0.0049718342816,0.0991357209007,-0.0529927500196,-0.138661846667,0.0991345047951,-0.0529948771,-0.138693243265,115
116,0.010231481877,-0.00206263291893,0.0049718342816,0.11290644971,-0.0636555290165,-0.157727221408,0.112904898822,-0.0636580884457,-0.157758817077,116
117,0.010231481877,-0.00206263291893,0.0049718342816,0.11290644971,-0.0636555290165,-0.157727221408,0.127135410905,-0.0750851333141,-0.17470780015,117
